,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,BEGIN_RANGE,END_RANGE,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,BEGIN_YEAR,BEGIN_MONTH,DURATION_seconds,binary_damage
11642,0,0,0,0,3.0,3.0,37.93,-98.94,37.93,-98.94,2008,07,11700.0,0
5143,0,0,0,0,1.0,1.0,21.6856,-157.9553,21.5401,-157.8763,2009,02,20640.0,0
41097,0,0,0,0,3.0,3.0,41.21,-94.47,41.21,-94.47,2012,04,14400.0,0
35317,0,0,0,0,2.0,2.0,37.3,-93.25,37.3,-93.25,2018,09,86400.0,0
54899,0,0,0,0,4.0,4.0,37.56,-108.66,37.56,-108.66,2016,07,111600.0,0
49230,0,0,0,0,21.0,21.0,47.9149,-104.47,47.9149,-104.47,2009,08,0.0,0
44584,0,0,0,0,3.0,3.0,38.01,-100.86,38.01,-100.86,2012,07,28800.0,0
25401,0,0,0,0,1.0,1.0,21.333000000000002,-158.0809,21.31,-157.7293,2011,04,10020.0,0
36593,0,0,0,0,1.0,1.0,41.41,-95.05,41.41,-95.05,2014,10,0.0,0
9901,0,0,0,0,4.0,4.0,40.2727,-97.4518,40.2727,-97.4518,2015,06,86400.0,0
28881,0,0,0,0,7.0,7.0,41.6664,-104.8719,41.6664,-104.8719,2014,09,86400.0,0
17594,0,0,0,0,1.0,1.0,40.81,-92.85,40.81,-92.85,2015,07,20700.0,0
24486,0,0,0,0,4.0,4.0,35.51,-118.59,35.51,-118.59,2009,12,7200.0,0
60733,0,0,0,0,1.0,1.0,33.38,-110.75,33.38,-110.75,2008,07,3180.0,0
59042,0,0,0,0,1.0,1.0,41.02,-93.31,41.02,-93.31,2014,08,0.0,0
31618,0,0,0,0,2.0,6.0,34.65,-112.4552,34.7113,-112.2226,2014,08,43200.0,0
36057,0,0,0,0,0.0,0.0,36.82,-77.58,36.82,-77.58,2014,09,93600.0,0
23961,0,0,0,0,1.0,1.0,30.28,-82.16,30.28,-82.16,2017,04,9900.0,0
35721,0,0,0,0,1.0,15.0,34.389,-111.4673,34.3142,-110.885,2008,12,259200.00000000003,0
17330,0,0,0,0,1.0,1.0,30.48,-81.63,30.48,-81.63,2009,09,15360.000000000002,0
25000,0,0,0,0,2.0,2.0,36.89,-76.03,36.89,-76.03,2017,07,0.0,0
4258,0,0,0,0,2.0,2.0,35.705999999999996,-81.305,35.705999999999996,-81.305,2016,07,3600.0,0
48067,0,0,0,0,2.0,1.0,34.53,-112.42,34.5055,-112.3778,2017,07,1500.0,0
46670,0,0,0,0,18.0,18.0,37.6858,-109.1169,37.6858,-109.1169,2013,09,14400.0,0
50234,0,0,0,0,1.0,1.0,42.84,-92.54,42.84,-92.54,2018,07,14400.0,0
61584,0,0,0,0,0.0,0.0,42.32,-90.22,42.32,-90.22,2011,07,0.0,0
34447,0,0,0,0,0.0,0.0,36.97,-89.08,36.9642,-88.8205,2010,05,21600.0,0
4452,0,0,0,0,2.0,2.0,20.8684,-156.3581,20.8049,-156.0732,2014,10,6300.0,0
60974,0,0,0,0,3.0,3.0,44.39,-93.11,44.39,-93.11,2012,06,0.0,0
12204,0,0,0,0,1.0,1.0,37.3369,-87.4911,37.3126,-87.5,2015,07,6300.0,0
37711,0,0,0,0,4.0,2.0,34.6954,-112.3874,34.5519,-112.2157,2016,08,2100.0,0
40040,0,0,0,0,1.0,1.0,43.09,-77.43,43.09,-77.43,2018,08,0.0,0
16741,0,0,0,0,2.0,2.0,21.5746,-157.9024,21.3228,-157.7239,2015,09,20760.0,0
48057,0,0,0,0,0.0,0.0,41.33,-89.13,41.33,-89.13,2009,08,86400.0,0
29985,0,0,0,0,2.0,1.0,22.1291,-159.7055,21.956,-159.3759,2017,04,21240.0,0
44990,0,0,0,0,3.0,3.0,42.5,-94.24,42.5,-94.24,2014,05,5400.0,0
58992,0,0,0,0,1.0,1.0,41.26,-94.76,41.26,-94.76,2014,08,0.0,0
40540,0,0,0,0,2.0,14.0,35.1065,-110.9757,35.2328,-110.6722,2015,08,5400.0,0
53426,0,0,0,0,0.0,0.0,36.68,-89.97,36.68,-89.97,2015,12,0.0,0
24244,0,0,0,0,2.0,2.0,38.04,-102.04,38.04,-102.04,2018,09,4500.0,0
31377,0,0,0,0,17.0,17.0,47.0064,-105.0617,47.0064,-105.0617,2010,05,36000.0,0
45574,0,0,0,0,1.0,1.0,36.3087,-87.7842,36.3087,-87.7842,2014,02,86400.0,0
42893,0,0,0,0,4.0,4.0,36.65,-87.0978,36.65,-87.0978,2015,09,5400.0,0
52430,0,0,0,0,2.0,2.0,42.98,-94.48,42.98,-94.48,2018,09,86400.0,0
29981,0,0,0,0,0.0,0.0,42.8302,-89.0289,42.8302,-89.0289,2016,09,2400.0,0
12453,0,0,0,0,1.0,1.0,32.94,-112.71,32.94,-112.71,2010,09,1800.0,0
31533,0,0,0,0,1.0,1.0,35.8255,-101.4665,35.8255,-101.4665,2013,06,7500.000000000001,0
7791,0,0,0,0,0.0,0.0,35.19,-105.06,35.19,-105.06,2015,05,64800.00000000001,0
45571,0,0,0,0,1.0,1.0,42.04,-95.51,42.04,-95.51,2013,05,3600.0,0
64512,0,0,0,0,0.0,0.0,48.67,-102.08,48.67,-102.08,2011,06,1200.0,0
48864,0,0,0,0,4.0,4.0,37.32,-107.6,37.32,-107.6,2018,07,15300.000000000002,0
10816,0,0,0,0,1.0,2.0,21.6781,-157.9724,21.3566,-157.8238,2012,03,42480.0,0
70506,0,0,0,0,1.0,1.0,43.23,-86.26,43.23,-86.26,2008,01,3600.0,0
14291,0,0,0,0,2.0,2.0,18.3581,-66.07600000000001,18.3581,-66.07600000000001,2009,11,7740.000000000001,0
16478,0,0,0,0,2.0,2.0,33.36,-111.9,33.36,-111.9,2014,09,18000.0,0
29763,0,0,0,0,1.0,1.0,42.19,-92.71,42.19,-92.71,2009,04,172800.0,0
4155,0,0,0,0,3.0,2.0,19.9579,-155.8136,19.8543,-155.6498,2014,10,10740.0,0
56668,0,0,0,0,1.0,1.0,40.48,-79.83,40.48,-79.83,2017,07,12600.0,0
57707,0,0,0,0,11.0,11.0,35.0892,-100.9,35.0892,-100.9,2013,08,10800.0,0
16976,0,0,0,0,1.0,1.0,40.36,-79.94,40.36,-79.94,2016,05,3600.0,0
50596,0,0,0,0,2.0,2.0,41.86,-93.7,41.86,-93.7,2010,08,0.0,0
39668,0,0,0,0,3.0,3.0,44.49,-98.68,44.49,-98.68,2016,07,8100.000000000001,0
61072,0,0,0,0,0.0,0.0,42.38,-89.83,42.38,-89.83,2011,07,0.0,0
11202,0,0,0,0,0.0,0.0,29.47,-81.26,29.47,-81.26,2009,09,0.0,0
67245,0,0,0,0,0.0,0.0,40.22,-94.55,40.22,-94.55,2011,08,0.0,0
8142,0,0,0,0,0.0,2.0,34.4,-110.08,34.4277,-110.0712,2013,07,3600.0,0
65116,0,0,0,0,0.0,0.0,34.73,-101.85,34.73,-101.85,2008,08,5400.0,0
25533,0,0,0,0,0.0,15.0,34.1,-111.35,34.3835,-111.1442,2015,02,86400.0,0
60040,0,0,0,0,3.0,3.0,17.7003,-64.8057,17.7003,-64.8057,2010,06,86340.0,0
18200,0,0,0,0,1.0,1.0,45.64,-116.28,45.64,-116.28,2010,08,720.0,0
27665,0,0,0,0,1.0,1.0,40.71,-94.25,40.71,-94.25,2012,06,0.0,0
46285,0,0,0,0,1.0,1.0,42.05,-93.62,42.05,-93.62,2018,06,17100.0,0
50511,0,0,0,0,1.0,1.0,40.09,-98.52,40.09,-98.52,2008,06,9000.0,0
47974,0,0,0,0,1.0,1.0,36.72,-76.2481,36.72,-76.2481,2016,09,259200.00000000003,0
36866,0,0,0,0,1.0,1.0,41.58,-93.62,41.58,-93.62,2014,09,0.0,0
37877,0,0,0,0,4.0,4.0,40.67,-92.2,40.67,-92.2,2018,08,86400.0,0
34397,0,0,0,0,1.0,1.0,43.04,-94.83,43.04,-94.83,2018,06,48900.0,0
30854,0,0,0,0,2.0,2.0,18.2863,-66.8529,18.2644,-66.8465,2018,05,6480.0,0
44841,0,0,0,0,5.0,5.0,41.71,-93.89,41.71,-93.89,2014,06,86400.0,0
1435,0,0,0,0,0.0,0.0,36.87,-76.27,36.87,-76.27,2017,08,0.0,0
33309,0,0,0,0,0.0,4.0,37.57,-97.13,37.5675,-96.9901,2016,08,9120.0,0
46692,0,0,0,0,2.0,2.0,37.76,-75.59,37.76,-75.59,2017,08,0.0,0
51391,0,0,0,0,1.0,1.0,37.41,-94.7,37.41,-94.7,2009,09,0.0,0
52319,0,0,0,0,0.0,0.0,37.23,-76.52,37.23,-76.52,2010,09,140400.0,0
16371,0,0,0,0,2.0,2.0,47.36,-98.99,47.36,-98.99,2011,06,14400.0,0
2115,0,0,0,0,2.0,1.0,21.1258,-157.2446,21.1512,-156.7433,2013,03,35280.0,0
30438,0,0,0,0,0.0,0.0,38.72,-76.33,38.82,-75.95,2010,03,43200.0,0
25352,0,0,0,0,1.0,1.0,37.28,-98.55,37.28,-98.55,2018,09,7200.0,0
33317,0,0,0,0,2.0,8.0,34.76,-112.45,34.7022,-112.2913,2016,08,2700.0,0
53209,0,0,0,0,1.0,0.0,21.6036,-157.9227,21.3,-157.764,2018,08,9540.0,0
42002,0,0,0,0,2.0,2.0,41.39,-92.92,41.39,-92.92,2015,09,25200.0,0
38027,0,0,0,0,2.0,2.0,42.07,-94.85,42.07,-94.85,2018,08,172800.0,0
58953,0,0,0,0,1.0,1.0,42.05,-92.93,42.05,-92.93,2014,08,0.0,0
10771,0,0,0,0,2.0,2.0,41.96,-93.57,41.96,-93.57,2017,05,86400.0,0
62311,0,0,0,0,2.0,2.0,40.77,-98.4082,40.77,-98.4082,2011,06,86400.0,0
29360,0,0,0,0,2.0,2.0,41.2094,-97.4602,41.2094,-97.4602,2014,06,37800.0,0
26927,0,0,0,0,4.0,4.0,44.08,-92.51,44.08,-92.51,2018,09,47400.0,0
22598,0,0,0,0,30.0,30.0,37.7,-123.001,37.7,-123.001,2015,02,0.0,0
23446,0,0,0,0,1.0,1.0,41.63,-93.47,41.63,-93.47,2016,06,14400.0,0
64871,0,0,0,0,0.0,0.0,43.18,-75.02,43.18,-75.02,2008,10,7200.0,0
39085,0,0,0,0,1.0,2.0,45.58,-122.3293,45.58,-122.4614,2015,10,14400.0,1
34578,0,0,0,0,1.0,1.0,40.52,-101.64,40.52,-101.64,2009,05,21600.0,0
20553,0,0,0,0,0.0,0.0,28.94,-81.98,28.94,-81.98,2008,08,471600.00000000006,0
49048,0,0,0,0,0.0,4.0,21.903000000000002,-159.5702,22.1939,-159.5929,2014,05,5400.0,0
51412,0,0,0,0,1.0,1.0,38.0,-84.19,38.0,-84.19,2009,09,7200.0,0
60204,0,0,0,0,2.0,2.0,28.1586,-80.6747,28.1586,-80.6747,2011,10,43200.0,0
11239,0,0,0,0,4.0,4.0,38.41,-100.01,38.41,-100.01,2015,07,86400.0,0
29572,0,0,0,0,3.0,3.0,40.81,-92.61,40.81,-92.61,2014,06,0.0,0
7581,0,0,0,0,1.0,1.0,38.31,-92.83,38.31,-92.83,2013,05,3600.0,0
7533,0,0,0,0,1.0,1.0,41.72,-93.55,41.72,-93.55,2015,06,18000.0,0
16511,0,0,0,0,5.0,5.0,35.5076,-88.83,35.5076,-88.83,2010,07,7200.0,0
50203,0,0,0,0,1.0,1.0,42.03,-93.45,42.03,-93.45,2010,08,18300.0,0
56481,0,0,0,0,0.0,0.0,18.35,-65.72,18.35,-65.72,2009,06,7200.0,0
10230,0,0,0,0,0.0,0.0,41.7,-93.47,41.7,-93.47,2015,06,86400.0,0
56519,0,0,0,0,1.0,1.0,25.7622,-80.2525,25.7622,-80.2525,2009,11,28800.0,1
22104,0,0,0,0,0.0,0.0,34.92,-92.15,34.92,-92.15,2017,02,0.0,0
32000,0,0,0,0,2.0,2.0,37.03,-88.3137,37.03,-88.3137,2013,07,9060.0,0
8395,0,0,0,0,28.0,48.0,42.0146,-74.1769,41.7324,-74.1083,2009,06,57600.0,0
54997,0,0,0,0,0.0,0.0,38.07,-76.57,38.07,-76.57,2010,03,64800.00000000001,0
30645,0,0,0,0,2.0,2.0,44.09,-91.67,44.09,-91.67,2013,06,86400.0,0
21556,0,0,0,0,1.0,1.0,45.9989,-122.3918,45.9932,-122.4014,2009,01,40500.0,0
34693,0,0,0,0,5.0,5.0,37.32,-84.59100000000001,37.32,-84.59100000000001,2010,05,0.0,0
39126,0,0,0,0,1.0,1.0,42.5,-92.33,42.5,-92.33,2015,08,50400.0,0
2452,0,0,0,0,1.0,1.0,22.1372,-159.299,22.1105,-159.6856,2009,01,10080.0,0
53260,0,0,0,0,14.0,14.0,38.79,-100.14,38.79,-100.14,2012,08,7200.0,0
36416,0,0,0,0,0.0,0.0,37.88,-87.05,37.88,-87.05,2011,02,21600.0,0
57754,0,0,0,0,3.0,3.0,36.3729,-87.7012,36.3729,-87.7012,2014,02,86400.0,0
36564,0,0,0,0,1.0,1.0,33.5253,-86.7931,33.5253,-86.7931,2012,01,7200.0,0
44389,0,0,0,0,2.0,2.0,42.03,-92.58,42.03,-92.58,2013,05,0.0,0
17041,0,0,0,0,1.0,1.0,30.28,-81.51,30.28,-81.51,2015,08,3300.0,0
26926,0,0,0,0,1.0,1.0,45.02,-90.33,45.02,-90.33,2018,09,18000.0,0
26789,0,0,0,0,1.0,1.0,37.13,-92.26,37.13,-92.26,2017,04,0.0,0
58262,0,0,0,0,2.0,2.0,36.4742,-79.7433,36.4742,-79.7433,2018,11,86400.0,0
22012,0,0,0,0,0.0,0.0,40.1,-84.63,40.1,-84.63,2011,04,3600.0,0
52082,0,0,0,0,0.0,0.0,36.07,-76.62,36.07,-76.62,2010,09,140400.0,0
9706,0,0,0,0,2.0,2.0,41.73,-93.66,41.73,-93.66,2015,06,86400.0,0
51947,0,0,0,0,0.0,0.0,37.77,-92.3,37.77,-92.3,2013,08,0.0,0
32471,0,0,0,0,1.0,1.0,42.23,-92.87,42.23,-92.87,2016,09,32400.000000000004,0
36178,0,0,0,0,2.0,2.0,42.05,-93.64,42.05,-93.64,2014,09,0.0,0
52666,0,0,0,0,1.0,1.0,36.77,-76.04,36.77,-76.04,2012,07,0.0,0
29818,0,0,0,0,1.0,1.0,41.84,-94.1,41.84,-94.1,2009,04,86400.0,0
7751,0,0,0,0,1.0,0.0,21.3342,-158.0809,21.4544,-158.1832,2008,03,4860.0,0
23890,0,0,0,0,9.0,9.0,35.1802,-80.6973,35.1802,-80.6973,2009,01,3600.0,0
21461,0,0,0,0,3.0,1.0,46.3451,-123.73899999999999,46.3328,-123.6628,2009,01,75600.0,0
44114,0,0,0,0,1.0,1.0,38.3198,-87.4631,38.3198,-87.4631,2013,06,3600.0,0
42497,0,0,0,0,4.0,4.0,44.75,-93.2,44.75,-93.2,2014,06,0.0,0
50083,0,0,0,0,2.0,2.0,41.4,-94.99,41.4,-94.99,2017,08,86400.0,0
11427,0,0,0,0,3.0,3.0,40.82,-123.32,40.82,-123.32,2018,03,0.0,0
45470,0,0,0,0,1.0,1.0,40.68,-94.72,40.68,-94.72,2017,10,86400.0,0
33265,0,0,0,0,0.0,0.0,38.07,-86.3,38.07,-86.3,2011,04,0.0,0
17168,0,0,0,0,0.0,0.0,45.0,-93.29,45.0,-93.29,2012,05,0.0,0
14434,0,0,0,0,0.0,0.0,37.68,-77.88,37.68,-77.88,2009,11,172800.0,0
24222,0,0,0,0,1.0,1.0,20.9898,-156.6499,20.8685,-156.4941,2017,02,7980.000000000001,0
13663,0,0,0,0,2.0,2.0,38.39,-122.97,38.39,-122.97,2014,12,0.0,0
5494,0,0,0,0,1.0,1.0,38.76,-120.51,38.76,-120.51,2017,01,101100.0,0
15774,0,0,0,0,0.0,0.0,37.13,-77.23,37.13,-77.23,2009,11,172800.0,0
55597,0,0,0,0,1.0,1.0,37.2102,-77.7572,37.2102,-77.7572,2018,10,43200.0,0
24041,0,0,0,0,4.0,4.0,45.07,-94.53,45.07,-94.53,2016,06,21600.0,0
19411,0,0,0,0,1.0,1.0,37.32,-120.47,37.32,-120.47,2018,04,18000.0,0
35069,0,0,0,0,0.0,0.0,37.27,-93.12,37.27,-93.12,2018,09,86400.0,0
36186,0,0,0,0,0.0,0.0,38.4,-122.83,38.4,-122.83,2014,09,300.0,0
44861,0,0,0,0,4.0,4.0,37.08,-76.35,37.08,-76.35,2012,08,0.0,0
7709,0,0,0,0,0.0,0.0,28.05,-81.96,28.05,-81.96,2009,05,7200.0,0
36447,0,0,0,0,7.0,7.0,42.9,-93.47,42.9,-93.47,2016,08,4500.0,0
34413,0,0,0,0,6.0,6.0,18.2163,-65.8252,18.2144,-65.8204,2018,07,8100.000000000001,0
7304,0,0,0,0,0.0,0.0,38.9755,-123.1008,38.9755,-123.1008,2017,01,122400.00000000001,1
78020,0,0,0,0,1.0,1.0,37.98,-84.77,37.98,-84.77,2011,04,0.0,0
34116,0,0,0,0,0.0,0.0,26.22,-98.32,26.22,-98.32,2014,08,1800.0,0
39459,0,0,0,0,1.0,1.0,43.19,-90.57,43.19,-90.57,2009,07,0.0,0
47729,0,0,0,0,1.0,1.0,38.76,-120.5,38.76,-120.5,2016,10,86400.0,0
32996,0,0,0,0,1.0,2.0,35.3953,-117.6828,35.3382,-117.6162,2008,11,18000.0,0
52546,0,0,0,0,1.0,1.0,42.47,-93.8,42.47,-93.8,2018,09,86400.0,0
9510,0,0,0,0,4.0,4.0,37.6,-100.36,37.6,-100.36,2015,05,28800.0,0
48256,0,0,0,0,2.0,2.0,44.3205,-91.2586,44.3205,-91.2586,2010,08,6300.0,0
55874,0,0,0,0,0.0,0.0,37.12,-93.48,37.12,-93.48,2015,12,0.0,0
69875,0,0,0,0,13.0,13.0,37.37,-100.8,37.37,-100.8,2008,08,0.0,0
48339,0,0,0,0,0.0,0.0,38.32,-88.9,38.32,-88.9,2015,11,0.0,0
31193,0,0,0,0,1.0,1.0,42.31,-95.25,42.31,-95.25,2009,05,0.0,0
27106,0,0,0,0,1.0,1.0,36.86,-94.36,36.86,-94.36,2017,04,0.0,0
49620,0,0,0,0,2.0,2.0,46.1702,-123.4365,46.1702,-123.4365,2016,11,74400.0,1
24818,0,0,0,0,0.0,0.0,18.42,-66.67,18.42,-66.67,2008,04,2100.0,0
61736,0,0,0,0,10.0,10.0,39.3376,-98.191,39.3376,-98.191,2011,05,86400.0,0
53097,0,0,0,0,1.0,1.0,43.13,-94.71,43.13,-94.71,2018,09,86400.0,0
35538,0,0,0,0,6.0,6.0,40.41,-98.23,40.41,-98.23,2018,09,86400.0,0
36594,0,0,0,0,1.0,1.0,41.49,-94.96,41.49,-94.96,2014,10,0.0,0
8663,0,0,0,0,1.0,1.0,39.4215,-123.34299999999999,39.4215,-123.34299999999999,2017,01,46800.0,0
33071,0,0,0,0,1.0,1.0,41.4,-95.01,41.4,-95.01,2016,09,25200.0,0
54240,0,0,0,0,3.0,3.0,41.07,-92.78,41.07,-92.78,2013,10,86400.0,0
13131,0,0,0,0,4.0,4.0,38.54,-100.91,38.54,-100.91,2010,07,4200.0,0
56205,0,0,0,0,8.0,8.0,35.4722,-76.9545,35.4722,-76.9545,2010,09,338400.0,0
50237,0,0,0,0,1.0,1.0,41.69,-93.62,41.69,-93.62,2018,07,21600.0,0
46978,0,0,0,0,4.0,5.0,34.1,-111.2801,34.0953,-111.4381,2018,07,3600.0,0
47177,0,0,0,0,0.0,0.0,42.52,-92.22,42.52,-92.22,2008,07,3000.0,0
31086,0,3,0,1,5.0,5.0,35.2198,-114.1306,35.2198,-114.1306,2014,07,1800.0,0
51293,0,0,0,0,2.0,2.0,41.59,-93.83,41.59,-93.83,2015,12,163800.0,0
17463,0,0,0,0,4.0,4.0,38.78,-120.2257,38.78,-120.2257,2016,03,129600.00000000001,0
38451,0,0,0,0,0.0,0.0,31.383000000000003,-84.546,31.383000000000003,-84.546,2012,04,36000.0,0
30444,0,0,0,0,2.0,2.0,18.2002,-65.8659,18.2002,-65.8659,2009,03,3600.0,0
36816,0,0,0,2,4.0,4.0,35.374,-106.6374,35.374,-106.6374,2016,08,60.00000000000001,0
31939,0,0,0,0,2.0,2.0,30.5205,-89.1438,30.5205,-89.1438,2015,05,76800.0,0
51397,0,0,0,0,0.0,0.0,37.25,-77.42,37.25,-77.42,2010,09,140400.0,0
37232,0,0,0,0,64.0,64.0,32.4404,-108.3444,32.4404,-108.3444,2014,09,302400.0,0
17811,0,0,0,0,8.0,8.0,36.88,-96.9153,36.88,-96.9153,2009,10,68340.0,0
41862,0,0,0,0,0.0,0.0,17.73,-64.78,17.73,-64.78,2008,09,3600.0,0
28555,0,0,0,0,2.0,2.0,38.5405,-88.0462,38.5405,-88.0462,2015,04,7200.0,0
4243,0,0,0,0,2.0,2.0,32.66,-93.96,32.66,-93.96,2013,06,0.0,0
53606,0,0,0,0,1.0,1.0,42.81,-92.26,42.81,-92.26,2015,12,172800.0,0
35864,0,0,0,0,0.0,0.0,41.47,-93.42,41.47,-93.42,2016,08,86400.0,0
43685,0,0,0,0,1.0,1.0,35.92,-76.86,35.92,-76.86,2018,06,0.0,0
41570,0,0,0,0,2.0,2.0,18.4723,-66.9945,18.4735,-66.98899999999999,2015,09,4500.0,0
14673,0,0,0,0,2.0,2.0,30.7737,-85.1747,30.7737,-85.1747,2012,02,86400.0,0
57601,0,0,0,0,1.0,1.0,42.53,-92.22,42.53,-92.22,2010,07,30000.000000000004,0
38858,0,0,0,0,3.0,3.0,42.5,-94.24,42.5,-94.24,2013,04,0.0,0
40646,0,0,0,0,1.0,4.0,21.0002,-156.6211,20.8332,-156.2022,2015,03,7320.000000000001,0
58721,0,0,0,0,0.0,0.0,33.9,-100.85,33.9,-100.85,2014,09,19800.0,0
28720,0,0,0,0,1.0,3.0,21.3101,-157.6978,21.5402,-158.1894,2014,08,10020.0,0
44641,0,0,0,0,3.0,3.0,30.2,-97.91,30.2,-97.91,2009,06,3600.0,0
38361,0,0,0,0,2.0,2.0,41.32,-94.87,41.32,-94.87,2009,07,30600.000000000004,0
35928,0,0,0,0,1.0,1.0,37.3339,-79.5069,37.3339,-79.5069,2018,09,0.0,0
1786,0,0,0,0,1.0,1.0,34.3001,-93.5019,34.3001,-93.5019,2009,12,0.0,1
29068,0,0,0,0,1.0,1.0,31.18,-83.79,31.18,-83.79,2012,03,86400.0,0
55765,0,0,0,0,1.0,1.0,43.67,-93.57,43.67,-93.57,2010,09,43200.0,0
48761,0,0,0,0,1.0,1.0,37.7098,-76.3929,37.7098,-76.3929,2016,09,259200.00000000003,0
45640,0,0,0,0,0.0,0.0,37.52,-76.98,37.52,-76.98,2016,09,259200.00000000003,0
57116,0,0,0,0,0.0,0.0,35.67,-101.38,35.67,-101.38,2013,08,300.0,0
27576,0,0,0,0,2.0,8.0,34.559,-92.22,34.5557,-92.0901,2013,09,172740.0,0
55474,0,0,0,0,24.0,23.0,38.2112,-109.8344,38.1805,-109.7939,2015,06,7200.0,0
2172,0,0,0,0,1.0,2.0,34.8629,-111.76100000000001,34.821999999999996,-111.7711,2009,09,2400.0,0
54684,0,0,0,0,0.0,0.0,37.87,-78.28,37.87,-78.28,2018,10,43200.0,0
30627,0,0,0,0,0.0,0.0,42.57,-92.62,42.57,-92.62,2014,06,43020.0,0
54569,0,0,0,0,0.0,0.0,41.0,-98.6,41.0,-98.6,2017,07,86400.0,0
59552,0,0,0,0,0.0,0.0,33.63,-91.75,33.63,-91.75,2012,08,86340.0,0
28994,0,0,0,0,1.0,1.0,41.58,-93.75,41.58,-93.75,2016,09,25200.0,0
23074,0,0,0,0,1.0,1.0,30.34,-81.51,30.34,-81.51,2017,06,10800.0,0
68456,0,0,0,0,7.0,7.0,41.2109,-97.95,41.2109,-97.95,2011,07,86400.0,0
3471,0,0,0,0,0.0,0.0,36.27,-93.15,36.27,-93.15,2014,07,2040.0000000000002,0
31575,0,0,0,0,4.0,4.0,41.14,-94.45,41.14,-94.45,2010,05,6180.0,0
51609,0,0,0,0,0.0,0.0,37.97,-76.77,37.97,-76.77,2010,09,140400.0,0
36864,0,0,0,0,0.0,7.0,34.98,-109.82,36.9279,-109.8084,2008,01,215940.0,0
53715,0,0,0,0,0.0,0.0,44.3257,-91.9184,44.3257,-91.9184,2010,09,111600.0,0
38014,0,0,0,0,0.0,0.0,41.18,-97.55,41.18,-97.55,2017,08,21600.0,0
29871,0,0,0,0,2.0,2.0,21.1448,-156.7419,21.1359,-157.2775,2016,09,3540.0,0
14998,0,0,0,0,5.0,5.0,37.5924,-84.0,37.5924,-84.0,2008,07,1800.0,0
35157,0,0,0,0,4.0,4.0,37.2109,-83.4214,37.2109,-83.4214,2010,05,38940.0,0
37088,0,0,0,0,0.0,0.0,36.82,-79.4,36.82,-79.4,2018,08,86400.0,0
31774,0,0,0,0,4.0,3.0,20.0823,-155.5335,19.4878,-154.8908,2012,02,25920.0,0
46906,0,0,0,0,1.0,1.0,40.28,-80.09,40.28,-80.09,2014,05,0.0,0
37337,0,0,0,0,1.0,1.0,42.16,-95.43,42.16,-95.43,2014,09,0.0,0
45355,0,0,0,0,0.0,2.0,37.05,-89.05,37.086,-88.8701,2011,06,6900.0,0
27606,0,0,0,0,1.0,1.0,33.31,-92.35,33.31,-92.35,2016,06,0.0,0
25060,0,0,0,0,1.0,1.0,38.31,-75.12,38.31,-75.12,2017,07,0.0,0
3873,0,0,0,0,9.0,9.0,39.99,-98.22,39.99,-98.22,2015,05,86400.0,0
64845,0,0,0,0,0.0,0.0,37.3,-89.53,37.3,-89.53,2011,09,72000.0,0
33421,0,0,0,0,3.0,2.0,34.21,-112.68,34.2426,-112.8214,2016,08,18000.0,0
37258,0,0,0,0,1.0,1.0,41.69,-93.07,41.69,-93.07,2014,10,0.0,0
34256,0,0,0,0,0.0,0.0,37.82,-84.03,37.82,-84.03,2010,05,7200.0,0
49094,0,0,0,0,4.0,4.0,38.2391,-75.1779,38.2391,-75.1779,2017,08,0.0,0
47290,0,0,0,0,0.0,4.0,20.2367,-155.8273,19.9045,-155.8287,2016,12,8040.000000000001,0
49830,0,0,0,0,17.0,17.0,38.0216,-108.6486,38.0129,-108.6507,2010,07,5400.0,0
60979,0,0,0,0,5.0,5.0,37.68,-100.34,37.68,-100.34,2010,06,50400.0,0
52675,0,0,0,0,2.0,2.0,36.84,-76.3,36.84,-76.3,2012,07,0.0,0
41016,0,0,0,0,1.0,1.0,18.4272,-66.4989,18.4257,-66.4913,2016,10,2340.0,0
8681,0,0,0,0,4.0,1.0,22.1731,-159.3368,21.9178,-159.5887,2018,02,3900.0000000000005,0
8127,0,0,0,0,5.0,5.0,32.16,-90.87,32.16,-90.87,2015,05,0.0,0
70353,0,0,0,0,1.0,1.0,46.81,-100.78,46.81,-100.78,2011,08,3600.0,0
54434,0,0,0,0,4.0,4.0,33.86,-112.12,33.86,-112.12,2016,07,1740.0,0
36986,0,0,0,0,0.0,0.0,41.85,-94.43,41.85,-94.43,2014,10,0.0,0
50205,0,0,0,0,1.0,1.0,41.03,-92.8,41.03,-92.8,2010,08,18600.0,0
22514,0,0,0,0,6.0,6.0,39.4604,-107.2982,39.4614,-107.2995,2011,07,1800.0,0
13348,0,0,0,0,2.0,2.0,40.62,-94.51,40.62,-94.51,2015,07,35220.0,0
56253,0,0,0,0,13.0,13.0,38.08,-100.13,38.08,-100.13,2013,08,0.0,0
50594,0,0,0,0,2.0,2.0,41.6,-93.69,41.6,-93.69,2015,12,172800.0,0
1167,0,0,0,0,6.0,3.0,19.0252,-155.6397,19.7682,-155.1416,2018,02,21000.0,0
20023,0,0,0,0,1.0,1.0,30.18,-82.62,30.18,-82.62,2015,08,6300.0,0
